GPL	Model	Metric	Value	GeneIdx
GPL4133	GGAN	cvrmse	1.109091081666231	29
GPL4133	GGAN	cvrmse	0.6605342231810758	30
GPL4133	GGAN	cvrmse	0.9510985051965409	31
GPL4133	GGAN	cvrmse	0.6395119485656403	32
GPL4133	GGAN	cvrmse	0.8703922773668658	33
GPL4133	GGAN	cvrmse	0.785975672440996	34
GPL4133	GGAN	cvrmse	1.0871753608729045	35
GPL4133	GGAN	cvrmse	1.5078817107119316	36
GPL4133	GGAN	cvrmse	0.8152408993952794	37
GPL4133	GGAN	cvrmse	0.9463574041646472	38
GPL4133	GGAN	cvrmse	0.5059524787491966	39
GPL4133	GGAN	cvrmse	1.1149165124512508	40
GPL4133	GGAN	cvrmse	0.963870588272624	41
GPL4133	GGAN	cvrmse	1.6748195617367472	42
GPL4133	GGAN	cvrmse	1.2054026362513215	43
GPL4133	GGAN	cvrmse	1.4835231407539788	44
GPL4133	GGAN	cvrmse	0.8632665969723389	45
GPL4133	GGAN	cvrmse	0.7515599808679773	46
GPL4133	GGAN	cvrmse	1.0806947790426802	47
GPL4133	GGAN	cvrmse	2.1189468163238327	48
GPL4133	GGAN	cvrmse	1.2960832961848636	49
GPL4133	GGAN	cvrmse	1.5891225959893296	50
GPL4133	GGAN	cvrmse	0.7637342353220716	51
GPL4133	GGAN	cvrmse	1.407703847093719	52
GPL4133	GGAN	cvrmse	0.7785624947910725	53
GPL4133	GGAN	cvrmse	1.0121053282872323	54
GPL4133	GGAN	cvrmse	0.8384262385798957	55
GPL4133	GGAN	cvrmse	0.8607623624140397	56
GPL4133	GGAN	cvrmse	0.8785384853458502	57
GPL4133	GGAN	cvrmse	0.874070988356109	58
GPL4133	GGAN	cvrmse	1.3458021273342602	59
GPL4133	GGAN	cvrmse	0.6023641843800897	60
GPL4133	GGAN	cvrmse	0.5036771801096386	61
GPL4133	GGAN	cvrmse	1.8302389160782744	62
GPL4133	GGAN	cvrmse	1.2644915495097295	63
GPL4133	GGAN	cvrmse	0.8640306654674377	64
GPL4133	GGAN	cvrmse	0.5500234662039339	65
GPL4133	GGAN	cvrmse	0.6765701801550779	66
GPL4133	GGAN	cvrmse	1.2155737455407387	67
GPL4133	GGAN	cvrmse	0.9806076570641712	68
GPL4133	GGAN	cvrmse	0.805470277633486	69
GPL4133	GGAN	cvrmse	0.7159229794080058	70
GPL4133	GGAN	cvrmse	1.5929842976644044	71
GPL4133	GGAN	cvrmse	1.0047775754270758	72
GPL4133	GGAN	cvrmse	1.129721730810867	73
GPL4133	GGAN	cvrmse	0.7832136343296224	74
GPL4133	GGAN	cvrmse	0.9878810059857012	75
GPL4133	GGAN	cvrmse	0.6443714727320855	76
GPL4133	GGAN	cvrmse	0.6616990430233569	77
GPL4133	GGAN	cvrmse	1.0827496847137468	78
GPL4133	GGAN	cvrmse	0.4630834293554799	79
GPL4133	GGAN	cvrmse	1.0513685708960978	80
GPL4133	GGAN	cvrmse	0.581722707128686	81
GPL4133	GGAN	cvrmse	0.7828665264249416	82
GPL4133	GGAN	cvrmse	1.069862987819849	83
GPL4133	GGAN	cvrmse	1.0293196065946018	84
GPL4133	GGAN	cvrmse	2.6386139491058307	85
GPL4133	GGAN	cvrmse	1.0158222630131826	86
GPL4133	GGAN	cvrmse	0.6547548069806358	87
GPL4133	GGAN	cvrmse	0.7591964024603237	88
GPL4133	GGAN	cvrmse	1.0151638308472408	89
GPL6947	DNN	cvrmse	0.4883540804687193	0
GPL6947	DNN	cvrmse	0.5688908405155124	1
GPL6947	DNN	cvrmse	0.42643576683125056	2
GPL6947	DNN	cvrmse	0.505155147922661	3
GPL6947	DNN	cvrmse	0.5235460096768602	4
GPL6947	DNN	cvrmse	0.5313408466475444	5
GPL6947	DNN	cvrmse	0.3823454628077389	6
GPL6947	DNN	cvrmse	0.6029350526306286	7
GPL6947	DNN	cvrmse	0.4539199825429221	8
GPL6947	DNN	cvrmse	0.573118666934071	9
GPL6947	DNN	cvrmse	0.5915681912498295	10
GPL6947	DNN	cvrmse	0.6681617575355644	11
GPL6947	DNN	cvrmse	0.6194170835015423	12
GPL6947	DNN	cvrmse	0.4605500257322922	13
GPL6947	DNN	cvrmse	0.4458665760161972	14
GPL6947	DNN	cvrmse	0.6481883391562943	15
GPL6947	DNN	cvrmse	0.6672716369329266	16
GPL6947	DNN	cvrmse	0.30904300642223026	17
GPL6947	DNN	cvrmse	0.5268073010597588	18
GPL6947	DNN	cvrmse	0.57882314530985	19
GPL6947	DNN	cvrmse	0.4416092629667195	20
GPL6947	DNN	cvrmse	0.4870875785202684	21
GPL6947	DNN	cvrmse	0.3901236812459197	22
GPL6947	DNN	cvrmse	0.548312861008255	23
GPL6947	DNN	cvrmse	0.489811613466046	24
GPL6947	DNN	cvrmse	0.4445573959312789	25
GPL6947	DNN	cvrmse	0.6559879280510638	26
GPL6947	DNN	cvrmse	0.6382086692219189	27
GPL6947	DNN	cvrmse	0.6002342143003363	28
GPL6947	DNN	cvrmse	0.5056871338865564	29
GPL6947	DNN	cvrmse	0.5482550254681567	30
GPL6947	DNN	cvrmse	0.5511870593916425	31
GPL6947	DNN	cvrmse	0.3910776652390889	32
GPL6947	DNN	cvrmse	0.5482152833251842	33
GPL6947	DNN	cvrmse	0.5789025793775627	34
GPL6947	DNN	cvrmse	0.4576264370782111	35
GPL6947	DNN	cvrmse	0.5567976462517161	36
GPL6947	DNN	cvrmse	0.5979042926196163	37
GPL6947	DNN	cvrmse	0.5896325626267903	38
GPL6947	DNN	cvrmse	0.534955271946068	39
GPL6947	DNN	cvrmse	0.5711051092310636	40
GPL6947	DNN	cvrmse	0.5363423996677492	41
GPL6947	DNN	cvrmse	0.5188771031973314	42
GPL6947	DNN	cvrmse	0.347604225447977	43
GPL6947	DNN	cvrmse	0.5513431257767131	44
GPL6947	DNN	cvrmse	0.5461667770421996	45
GPL6947	DNN	cvrmse	0.4323802771652929	46
GPL6947	DNN	cvrmse	0.5941318341354632	47
GPL6947	DNN	cvrmse	0.4690862598007825	48
GPL6947	DNN	cvrmse	0.5439450707078414	49
GPL6947	DNN	cvrmse	0.5067178002069812	50
GPL6947	DNN	cvrmse	0.5369392857589981	51
GPL6947	DNN	cvrmse	0.5988302539270629	52
GPL6947	DNN	cvrmse	0.5338248586715056	53
GPL6947	DNN	cvrmse	0.5353293946474864	54
GPL6947	DNN	cvrmse	0.4920204692247031	55
GPL6947	DNN	cvrmse	0.5440781605227238	56
GPL6947	DNN	cvrmse	0.4949126180926036	57
GPL6947	DNN	cvrmse	0.4575565234355623	58
GPL6947	DNN	cvrmse	0.5144761948767616	59
GPL6947	DNN	cvrmse	0.4523506373534006	60
GPL6947	DNN	cvrmse	0.3561189840473272	61
GPL6947	DNN	cvrmse	0.3871944775472879	62
GPL6947	DNN	cvrmse	0.5794184249735982	63
GPL6947	DNN	cvrmse	0.4542113073066912	64
GPL6947	DNN	cvrmse	0.5250021384972721	65
GPL6947	DNN	cvrmse	0.50862046128464	66
GPL6947	DNN	cvrmse	0.4328300773380625	67
GPL6947	DNN	cvrmse	0.5139413426742516	68
GPL6947	DNN	cvrmse	0.551226468811381	69
GPL6947	DNN	cvrmse	0.509925439000555	70
GPL6947	DNN	cvrmse	0.6155772776556078	71
GPL6947	DNN	cvrmse	0.5656665035841927	72
GPL6947	DNN	cvrmse	0.5565343078171527	73
GPL6947	DNN	cvrmse	0.3081502343899432	74
GPL6947	DNN	cvrmse	0.5869019075200004	75
GPL6947	DNN	cvrmse	0.5833908398562153	76
GPL6947	DNN	cvrmse	0.5069712394261349	77
GPL6947	DNN	cvrmse	0.37428836529738174	78
GPL6947	DNN	cvrmse	0.4888934961271195	79
GPL6947	DNN	cvrmse	0.4002149744706015	80
GPL6947	DNN	cvrmse	0.6674773520450282	81
GPL6947	DNN	cvrmse	0.5555699475562071	82
GPL6947	DNN	cvrmse	0.44872704315095857	83
GPL6947	DNN	cvrmse	0.5498880324968798	84
GPL6947	DNN	cvrmse	0.424248034487377	85
GPL6947	DNN	cvrmse	0.490730175141801	86
GPL6947	DNN	cvrmse	0.44995611224568977	87
GPL6947	DNN	cvrmse	0.4015161524438848	88
GPL6947	DNN	cvrmse	0.5392004411785198	89
GPL8300	GeneKNN	cvrmse	0.20550083659115576	0
GPL8300	GeneKNN	cvrmse	0.2538407396069353	1
GPL8300	GeneKNN	cvrmse	0.4021905779798021	2
GPL8300	GeneKNN	cvrmse	0.25587885146015843	3
GPL8300	GeneKNN	cvrmse	0.39348602545279293	4
GPL8300	GeneKNN	cvrmse	0.25191850468792937	5
GPL8300	GeneKNN	cvrmse	0.22778770884887686	6
GPL8300	GeneKNN	cvrmse	0.225069206825086	7
GPL8300	GeneKNN	cvrmse	0.2301598074174309	8
GPL8300	GeneKNN	cvrmse	0.2554742415035249	9
GPL8300	GeneKNN	cvrmse	0.4396966255264776	10
GPL8300	GeneKNN	cvrmse	0.1858346672580624	11
GPL8300	GeneKNN	cvrmse	0.3334043579192046	12
GPL8300	GeneKNN	cvrmse	0.341888685408601	13
GPL8300	GeneKNN	cvrmse	0.1809075747628656	14
GPL8300	GeneKNN	cvrmse	0.2201753665735324	15
GPL8300	GeneKNN	cvrmse	0.2693911179243689	16
GPL8300	GeneKNN	cvrmse	0.20158600670761573	17
GPL8300	GeneKNN	cvrmse	0.22875828147599814	18
GPL8300	GeneKNN	cvrmse	0.2044270889451288	19
GPL8300	GeneKNN	cvrmse	0.41098320384781895	20
GPL8300	GeneKNN	cvrmse	0.3425255410710685	21
GPL8300	GeneKNN	cvrmse	0.2610511731901175	22
GPL8300	GeneKNN	cvrmse	0.3052125337915609	23
GPL8300	GeneKNN	cvrmse	0.3547904553370844	24
GPL8300	GeneKNN	cvrmse	0.44709874790009096	25
GPL8300	GeneKNN	cvrmse	0.3405328928743813	26
GPL8300	GeneKNN	cvrmse	0.3676528653396101	27
GPL8300	GeneKNN	cvrmse	0.2871325015718809	28
GPL8300	GeneKNN	cvrmse	0.3732525059142596	29
GPL8300	GeneKNN	cvrmse	0.4201696565989911	30
GPL8300	GeneKNN	cvrmse	0.1908282707954784	31
GPL8300	GeneKNN	cvrmse	0.3112058286336753	32
GPL8300	GeneKNN	cvrmse	0.2789028611587385	33
GPL8300	GeneKNN	cvrmse	0.3321246010843375	34
GPL8300	GeneKNN	cvrmse	0.3247463375495225	35
GPL8300	GeneKNN	cvrmse	0.245779545425542	36
GPL8300	GeneKNN	cvrmse	0.23217300989961395	37
GPL8300	GeneKNN	cvrmse	0.16028265238251854	38
GPL8300	GeneKNN	cvrmse	0.37779324583389134	39
GPL8300	GeneKNN	cvrmse	0.19475043904941056	40
GPL8300	GeneKNN	cvrmse	0.2340679119977745	41
GPL8300	GeneKNN	cvrmse	0.28504582141510465	42
GPL8300	GeneKNN	cvrmse	0.2613922002126973	43
GPL8300	GeneKNN	cvrmse	0.4284089113335323	44
GPL8300	GeneKNN	cvrmse	0.20121734558481505	45
GPL8300	GeneKNN	cvrmse	0.25613511248807913	46
GPL8300	GeneKNN	cvrmse	0.2571349470002857	47
GPL8300	GeneKNN	cvrmse	0.5445438259059647	48
GPL8300	GeneKNN	cvrmse	0.3213654627693916	49
GPL8300	GeneKNN	cvrmse	0.4414655707078621	50
GPL8300	GeneKNN	cvrmse	0.3340421299208813	51
GPL8300	GeneKNN	cvrmse	0.11798710216142508	52
GPL8300	GeneKNN	cvrmse	0.2887365502186225	53
GPL8300	GeneKNN	cvrmse	0.2375104448994143	54
GPL8300	GeneKNN	cvrmse	0.32580580778917906	55
GPL8300	GeneKNN	cvrmse	0.19361358125392328	56
GPL8300	GeneKNN	cvrmse	0.21099762929801189	57
GPL8300	GeneKNN	cvrmse	0.37147491481997136	58
GPL8300	GeneKNN	cvrmse	0.5376276463494236	59
GPL8300	GeneKNN	cvrmse	0.31501179762147224	60
GPL8300	GeneKNN	cvrmse	0.3739950840304133	61
GPL8300	GeneKNN	cvrmse	0.33262118199824525	62
GPL8300	GeneKNN	cvrmse	0.18395579102232945	63
GPL8300	GeneKNN	cvrmse	0.28001758517979103	64
GPL8300	GeneKNN	cvrmse	0.21035744017086824	65
GPL8300	GeneKNN	cvrmse	0.2380015814334205	66
GPL8300	GeneKNN	cvrmse	0.343965441025646	67
GPL8300	GeneKNN	cvrmse	0.2779835400528113	68
GPL8300	GeneKNN	cvrmse	0.3454380991270974	69
GPL8300	GeneKNN	cvrmse	0.1840737904600844	70
GPL8300	GeneKNN	cvrmse	0.19485681211560832	71
GPL8300	GeneKNN	cvrmse	0.3107960187928825	72
GPL8300	GeneKNN	cvrmse	0.2686142301380598	73
GPL8300	GeneKNN	cvrmse	0.4085581135429756	74
GPL8300	GeneKNN	cvrmse	0.278982063500177	75
GPL8300	GeneKNN	cvrmse	0.2200096052333088	76
GPL8300	GeneKNN	cvrmse	0.2680239447108567	77
GPL8300	GeneKNN	cvrmse	0.3018348074685037	78
GPL8300	GeneKNN	cvrmse	0.2983326021799617	79
GPL8300	GeneKNN	cvrmse	0.25423508039764026	80
GPL8300	GeneKNN	cvrmse	0.3972404296531512	81
GPL8300	GeneKNN	cvrmse	0.22614100883084995	82
GPL8300	GeneKNN	cvrmse	0.2026995361974415	83
GPL8300	GeneKNN	cvrmse	0.21021866088281652	84
GPL8300	GeneKNN	cvrmse	0.368424759250754	85
GPL8300	GeneKNN	cvrmse	0.3558121846311214	86
GPL8300	GeneKNN	cvrmse	0.34419390180128817	87
GPL8300	GeneKNN	cvrmse	0.32204001274113364	88
GPL8300	GeneKNN	cvrmse	0.2553178560679236	89
GPL571	SampleKNN	cvrmse	0.1698889507398156	0
GPL571	SampleKNN	cvrmse	0.1911182731867959	1
GPL571	SampleKNN	cvrmse	0.19002993047338615	2
GPL571	SampleKNN	cvrmse	0.12157142671060225	3
GPL571	SampleKNN	cvrmse	0.28836369266781825	4
GPL571	SampleKNN	cvrmse	0.21473555100437475	5
GPL571	SampleKNN	cvrmse	0.193908675975194	6
GPL571	SampleKNN	cvrmse	0.1729110155803811	7
GPL571	SampleKNN	cvrmse	0.1476955396264712	8
GPL571	SampleKNN	cvrmse	0.08328570696888482	9
GPL571	SampleKNN	cvrmse	0.2071603704063016	10
GPL571	SampleKNN	cvrmse	0.09360460460683083	11
GPL571	SampleKNN	cvrmse	0.0651753891297925	12
GPL571	SampleKNN	cvrmse	0.12456241145601844	13
GPL571	SampleKNN	cvrmse	0.1480172372835296	14
GPL571	SampleKNN	cvrmse	0.2667511025887708	15
GPL571	SampleKNN	cvrmse	0.2444630906610304	16
GPL571	SampleKNN	cvrmse	0.2813680905181533	17
GPL571	SampleKNN	cvrmse	0.17256394225488145	18
GPL571	SampleKNN	cvrmse	0.09229858028703354	19
GPL571	SampleKNN	cvrmse	0.2435619176673053	20
GPL571	SampleKNN	cvrmse	0.21958586359420929	21
GPL571	SampleKNN	cvrmse	0.2194368667246256	22
GPL571	SampleKNN	cvrmse	0.266839435083845	23
GPL571	SampleKNN	cvrmse	0.11438206546681624	24
GPL571	SampleKNN	cvrmse	0.2948321072327743	25
GPL571	SampleKNN	cvrmse	0.3342905149161356	26
GPL571	SampleKNN	cvrmse	0.4236062635255529	27
GPL571	SampleKNN	cvrmse	0.1598170548318179	28
GPL571	SampleKNN	cvrmse	0.17178744214199426	29
GPL571	SampleKNN	cvrmse	0.20368921424811126	30
GPL571	SampleKNN	cvrmse	0.06324888938804762	31
GPL571	SampleKNN	cvrmse	0.14287500707702808	32
GPL571	SampleKNN	cvrmse	0.1427014494865608	33
GPL571	SampleKNN	cvrmse	0.07470842914964526	34
GPL571	SampleKNN	cvrmse	0.12341054107526606	35
GPL571	SampleKNN	cvrmse	0.15466758123839666	36
GPL571	SampleKNN	cvrmse	0.08574201707872292	37
GPL571	SampleKNN	cvrmse	0.07222993651659287	38
GPL571	SampleKNN	cvrmse	0.29223618234582394	39
GPL571	SampleKNN	cvrmse	0.07560899771533619	40
GPL571	SampleKNN	cvrmse	0.13291382113085104	41
GPL571	SampleKNN	cvrmse	0.16099475832004256	42
GPL571	SampleKNN	cvrmse	0.1116659578099607	43
GPL571	SampleKNN	cvrmse	0.1868094908869868	44
GPL571	SampleKNN	cvrmse	0.1275554255516978	45
GPL571	SampleKNN	cvrmse	0.2522023858165519	46
GPL571	SampleKNN	cvrmse	0.10529114855769664	47
GPL571	SampleKNN	cvrmse	0.12353880235012557	48
GPL571	SampleKNN	cvrmse	0.09356285209280207	49
GPL571	SampleKNN	cvrmse	0.38994268375140057	50
GPL571	SampleKNN	cvrmse	0.2025516405011516	51
GPL571	SampleKNN	cvrmse	0.06950430657770514	52
GPL571	SampleKNN	cvrmse	0.0937073165097457	53
GPL571	SampleKNN	cvrmse	0.12505901100613195	54
GPL571	SampleKNN	cvrmse	0.21284470346598947	55
GPL571	SampleKNN	cvrmse	0.08463013584880265	56
GPL571	SampleKNN	cvrmse	0.08298602537033753	57
GPL571	SampleKNN	cvrmse	0.350413977624468	58
GPL571	SampleKNN	cvrmse	0.13738111074458098	59
GPL571	SampleKNN	cvrmse	0.1613323160454938	60
GPL571	SampleKNN	cvrmse	0.1507884122902439	61
GPL571	SampleKNN	cvrmse	0.2542055335798868	62
GPL571	SampleKNN	cvrmse	0.10373043605298128	63
GPL571	SampleKNN	cvrmse	0.1478409234761002	64
GPL571	SampleKNN	cvrmse	0.1180556234693513	65
GPL571	SampleKNN	cvrmse	0.1728427113626355	66
GPL571	SampleKNN	cvrmse	0.11994078428076885	67
GPL571	SampleKNN	cvrmse	0.15992401206848314	68
GPL571	SampleKNN	cvrmse	0.11246449281853477	69
GPL571	SampleKNN	cvrmse	0.10147676062090054	70
GPL571	SampleKNN	cvrmse	0.101496944899573	71
GPL571	SampleKNN	cvrmse	0.10285727455088847	72
GPL571	SampleKNN	cvrmse	0.1206139068776192	73
GPL571	SampleKNN	cvrmse	0.2692952387751101	74
GPL571	SampleKNN	cvrmse	0.19406101072544674	75
GPL571	SampleKNN	cvrmse	0.3172061315074142	76
GPL571	SampleKNN	cvrmse	0.15228662790463607	77
GPL571	SampleKNN	cvrmse	0.26981540557701583	78
GPL571	SampleKNN	cvrmse	0.1170218409237978	79
GPL571	SampleKNN	cvrmse	0.1027361768095901	80
GPL571	SampleKNN	cvrmse	0.07680445630903815	81
GPL571	SampleKNN	cvrmse	0.10295961203089744	82
GPL571	SampleKNN	cvrmse	0.13061593169285113	83
GPL571	SampleKNN	cvrmse	0.11340296718928915	84
GPL571	SampleKNN	cvrmse	0.193031369659812	85
GPL571	SampleKNN	cvrmse	0.12371272664724267	86
GPL571	SampleKNN	cvrmse	0.11524310666248268	87
GPL571	SampleKNN	cvrmse	0.08660077162103792	88
GPL571	SampleKNN	cvrmse	0.12317105041998262	89
GPL4133	DNN	cvrmse	0.6113121498210354	0
GPL4133	DNN	cvrmse	0.6258238704866939	1
GPL4133	DNN	cvrmse	0.6643203320707709	2
GPL4133	DNN	cvrmse	0.6800577700151079	3
GPL4133	DNN	cvrmse	0.7516128125709374	4
GPL4133	DNN	cvrmse	0.8152284457065607	5
GPL4133	DNN	cvrmse	0.6865719556588373	6
GPL4133	DNN	cvrmse	0.6169577311756924	7
GPL4133	DNN	cvrmse	0.6351850890873323	8
GPL4133	DNN	cvrmse	0.5481483505412273	9
GPL4133	DNN	cvrmse	0.5915074852879957	10
GPL4133	DNN	cvrmse	0.6585785985269449	11
GPL4133	DNN	cvrmse	0.6843694972839187	12
GPL4133	DNN	cvrmse	0.6796909758978397	13
GPL4133	DNN	cvrmse	0.6933000230485242	14
GPL4133	DNN	cvrmse	0.7714865808167024	15
GPL4133	DNN	cvrmse	0.7592911499906004	16
GPL4133	DNN	cvrmse	0.5499867364315401	17
GPL4133	DNN	cvrmse	0.6761262446054012	18
GPL4133	DNN	cvrmse	0.5742126031146615	19
GPL4133	DNN	cvrmse	0.6590008375940372	20
GPL4133	DNN	cvrmse	0.7967964963201525	21
GPL4133	DNN	cvrmse	0.7086566014575079	22
GPL4133	DNN	cvrmse	0.6191623350618619	23
GPL4133	DNN	cvrmse	0.5846362240538668	24
GPL4133	DNN	cvrmse	0.6882971762268372	25
GPL4133	DNN	cvrmse	0.6792165101012227	26
GPL4133	DNN	cvrmse	0.7525360268790788	27
GPL4133	DNN	cvrmse	0.6204440984709081	28
GPL4133	DNN	cvrmse	0.6147483202871252	29
GPL4133	DNN	cvrmse	0.6179388581191485	30
GPL4133	DNN	cvrmse	0.5890797944255884	31
GPL4133	DNN	cvrmse	0.5995521689964682	32
GPL4133	DNN	cvrmse	0.7078508670680308	33
GPL4133	DNN	cvrmse	0.6862397311745786	34
GPL4133	DNN	cvrmse	0.6889787853175141	35
GPL4133	DNN	cvrmse	0.6471286605748855	36
GPL4133	DNN	cvrmse	0.6837997296399759	37
GPL4133	DNN	cvrmse	0.6714655296669281	38
GPL4133	DNN	cvrmse	0.6572515643864011	39
GPL4133	DNN	cvrmse	0.5694158630714636	40
GPL4133	DNN	cvrmse	0.6425952235633462	41
GPL4133	DNN	cvrmse	0.7248698443905873	42
GPL4133	DNN	cvrmse	0.8228284860187429	43
GPL4133	DNN	cvrmse	0.6833296150199363	44
GPL4133	DNN	cvrmse	0.6880025305634758	45
GPL4133	DNN	cvrmse	0.6140086908502006	46
GPL4133	DNN	cvrmse	0.6786668911728204	47
GPL4133	DNN	cvrmse	0.6234856968429356	48
GPL4133	DNN	cvrmse	0.6164328898035527	49
GPL4133	DNN	cvrmse	0.7270702544814077	50
GPL4133	DNN	cvrmse	0.7312876572670891	51
GPL4133	DNN	cvrmse	0.6471717199611422	52
GPL4133	DNN	cvrmse	0.6543256569850561	53
GPL4133	DNN	cvrmse	0.6729537213143181	54
GPL4133	DNN	cvrmse	0.6290775987256192	55
GPL4133	DNN	cvrmse	0.7183786910691778	56
GPL4133	DNN	cvrmse	0.5479274235309922	57
GPL4133	DNN	cvrmse	0.6880779122627109	58
GPL4133	DNN	cvrmse	0.5842609548630815	59
GPL4133	DNN	cvrmse	0.5978071475672238	60
GPL4133	DNN	cvrmse	0.5584378040286427	61
GPL4133	DNN	cvrmse	0.6395308289766687	62
GPL4133	DNN	cvrmse	0.6009350967817462	63
GPL4133	DNN	cvrmse	0.5216468554107692	64
GPL4133	DNN	cvrmse	0.6751417308651919	65
GPL4133	DNN	cvrmse	0.6766131524766625	66
GPL4133	DNN	cvrmse	0.5885677991945003	67
GPL4133	DNN	cvrmse	0.6649214449632492	68
GPL4133	DNN	cvrmse	0.6092953295701737	69
GPL4133	DNN	cvrmse	0.5328100256309102	70
GPL4133	DNN	cvrmse	0.6305268360797829	71
GPL4133	DNN	cvrmse	0.742797004039627	72
GPL4133	DNN	cvrmse	0.6450568066110786	73
GPL4133	DNN	cvrmse	0.5650258429476825	74
GPL4133	DNN	cvrmse	0.8007210900105091	75
GPL4133	DNN	cvrmse	0.5598074563486599	76
GPL4133	DNN	cvrmse	0.6822727709887427	77
GPL4133	DNN	cvrmse	0.621752322137723	78
GPL4133	DNN	cvrmse	0.6161064355332833	79
GPL4133	DNN	cvrmse	0.8365021002148854	80
GPL4133	DNN	cvrmse	0.5900104949408651	81
GPL4133	DNN	cvrmse	0.5312104375173601	82
GPL4133	DNN	cvrmse	0.5987883576633956	83
GPL4133	DNN	cvrmse	0.668598926929629	84
GPL4133	DNN	cvrmse	0.6691024263053887	85
GPL4133	DNN	cvrmse	0.5442477874356568	86
GPL4133	DNN	cvrmse	0.6986627857531394	87
GPL4133	DNN	cvrmse	0.6352037937082069	88
GPL4133	DNN	cvrmse	0.6060280619597981	89
GPL6480	DNN	cvrmse	0.5109976027847756	0
GPL6480	DNN	cvrmse	0.4793539114051754	1
GPL6480	DNN	cvrmse	0.6456645282532094	2
GPL6480	DNN	cvrmse	0.5349623030933267	3
GPL6480	DNN	cvrmse	0.6326142753035451	4
GPL6480	DNN	cvrmse	0.65569285436389	5
GPL6480	DNN	cvrmse	0.5850894081167727	6
GPL6480	DNN	cvrmse	0.4957225087612752	7
GPL6480	DNN	cvrmse	0.4965482909811768	8
GPL6480	DNN	cvrmse	0.4218289737900688	9
GPL6480	DNN	cvrmse	0.5142092947298863	10
GPL6480	DNN	cvrmse	0.55569738582798	11
GPL6480	DNN	cvrmse	0.506802797850101	12
GPL6480	DNN	cvrmse	0.5681688538315292	13
GPL6480	DNN	cvrmse	0.4707391070829726	14
GPL6480	DNN	cvrmse	0.6665163737295484	15
GPL6480	DNN	cvrmse	0.6670657007382318	16
GPL6480	DNN	cvrmse	0.4557728939482187	17
GPL6480	DNN	cvrmse	0.5750681237613486	18
GPL6480	DNN	cvrmse	0.4090566977782151	19
GPL6480	DNN	cvrmse	0.4679476568250507	20
GPL6480	DNN	cvrmse	0.7214136883785459	21
GPL6480	DNN	cvrmse	0.5955211182592584	22
GPL6480	DNN	cvrmse	0.5151522396905905	23
GPL6480	DNN	cvrmse	0.4647838638476026	24
GPL6480	DNN	cvrmse	0.6011648455374202	25
GPL6480	DNN	cvrmse	0.6354875080360456	26
GPL6480	DNN	cvrmse	0.7147399565577403	27
GPL6480	DNN	cvrmse	0.5291823428671385	28
GPL6480	DNN	cvrmse	0.4881327943939441	29
GPL6480	DNN	cvrmse	0.4991422972688625	30
GPL6480	DNN	cvrmse	0.5089220494274034	31
GPL6480	DNN	cvrmse	0.5255242961052135	32
GPL6480	DNN	cvrmse	0.6025138918296932	33
GPL6480	DNN	cvrmse	0.5798175717874998	34
GPL6480	DNN	cvrmse	0.585949691486557	35
GPL6480	DNN	cvrmse	0.5389472527006037	36
GPL6480	DNN	cvrmse	0.5583399661449923	37
GPL6480	DNN	cvrmse	0.5452223307688753	38
GPL6480	DNN	cvrmse	0.5754581761599079	39
GPL6480	DNN	cvrmse	0.4372521119115215	40
GPL6480	DNN	cvrmse	0.5288546392536827	41
GPL6480	DNN	cvrmse	0.6813329817955334	42
GPL6480	DNN	cvrmse	0.5123487595517721	43
GPL6480	DNN	cvrmse	0.5829969694161639	44
GPL6480	DNN	cvrmse	0.5501681543648763	45
GPL6480	DNN	cvrmse	0.4992160283992586	46
GPL6480	DNN	cvrmse	0.5170998517001438	47
GPL6480	DNN	cvrmse	0.537832540149507	48
GPL6480	DNN	cvrmse	0.4969598203355988	49
GPL6480	DNN	cvrmse	0.5995006942150154	50
GPL6480	DNN	cvrmse	0.6193176428301784	51
GPL6480	DNN	cvrmse	0.5360655318459657	52
GPL6480	DNN	cvrmse	0.5388194719519398	53
GPL6480	DNN	cvrmse	0.5187696453582444	54
GPL6480	DNN	cvrmse	0.4873121905932137	55
GPL6480	DNN	cvrmse	0.6108254401507233	56
GPL6480	DNN	cvrmse	0.429792370842866	57
GPL6480	DNN	cvrmse	0.5966999038585811	58
GPL6480	DNN	cvrmse	0.4780965737275362	59
GPL6480	DNN	cvrmse	0.5081803430370622	60
GPL6480	DNN	cvrmse	0.5533508199111903	61
GPL6480	DNN	cvrmse	0.5242182850146726	62
GPL6480	DNN	cvrmse	0.4777827556509595	63
GPL6480	DNN	cvrmse	0.4485500865590731	64
GPL6480	DNN	cvrmse	0.5341147660435984	65
GPL6480	DNN	cvrmse	0.5176735028431669	66
GPL6480	DNN	cvrmse	0.4823010728388668	67
GPL6480	DNN	cvrmse	0.5846259310900288	68
GPL6480	DNN	cvrmse	0.4943611947160556	69
GPL6480	DNN	cvrmse	0.4210044832800751	70
GPL6480	DNN	cvrmse	0.4788365227295369	71
GPL6480	DNN	cvrmse	0.6206763811246425	72
GPL6480	DNN	cvrmse	0.5192291486931023	73
GPL6480	DNN	cvrmse	0.4766414669547501	74
GPL6480	DNN	cvrmse	0.6813046986590597	75
GPL6480	DNN	cvrmse	0.4766668356087938	76
GPL6480	DNN	cvrmse	0.5977631009750171	77
GPL6480	DNN	cvrmse	0.5379550139495459	78
